,group,names,scores,logfoldchanges,pvals,pvals_adj
15139,5,C8orf4,8.910172,1.0189431,5.095313445794516e-19,1.3581490352861134e-17
15140,5,RPPH1,8.4851465,2.4273098,2.154469177985355e-17,5.453160642094024e-16
15142,5,SPTSSB,8.279903,1.110196,1.2327478533931467e-16,3.043472569196851e-15
15143,5,RP11-596C23.2,8.261032,2.4277382,1.4441811598237855e-16,3.536482645031904e-15
15144,5,SORBS2,7.9753323,1.5484219,1.5197153860932307e-15,3.661906194330249e-14
15146,5,IGLC3,7.8723907,1.2182008,3.4792683468474643e-15,8.251619102916979e-14
15148,5,GK,7.2224584,1.5961133,5.105595846603178e-13,1.106334869781926e-11
15152,5,PI15,6.7381434,2.4798958,1.6042321925364727e-11,3.1999651416687787e-10
15154,5,PIP,5.8782473,1.367496,4.146332533681184e-09,7.09588272241348e-08
15155,5,LYZ,5.757062,1.5770749,8.559055033568698e-09,1.4483075146690402e-07
15156,5,C1R,5.6408653,1.1660494,1.6919754600983134e-08,2.847055913863754e-07
15158,5,C1orf56,5.548341,1.277569,2.8839328889296212e-08,4.695354519705956e-07
15161,5,SCRG1,5.3431892,2.7933326,9.132524286775234e-08,1.425241614081192e-06
15162,5,GDAP1,5.252145,1.5470771,1.5033800618514812e-07,2.300470677187824e-06
15165,5,HTN1,4.9227257,6.841525,8.53469518711328e-07,1.224119138265962e-05
15166,5,IRF9,4.8924203,1.3194928,9.9603394433013e-07,1.408476169165423e-05
15168,5,CSF1,4.7381883,1.1932592,2.1563736038657014e-06,2.965752189426252e-05
15169,5,STC1,4.707694,1.3853502,2.5053479918968094e-06,3.3991478160329684e-05
15171,5,EDN2,4.4868813,1.0505431,7.227334033550916e-06,9.342802621912171e-05
15172,5,SPRY1,4.4227495,1.2986406,9.745278678550482e-06,0.000125439228118778
15175,5,KRT23,4.277527,1.424606,1.889813398592781e-05,0.0002323313451657737
15176,5,RP1-313I6.12,4.2361526,1.3111037,2.2738206660990477e-05,0.00027840438399554196
15177,5,CLDN10,4.2156425,3.7832572,2.490680143720539e-05,0.0003037218053800107
15180,5,RASGRP1,4.1308055,2.239305,3.614944217441831e-05,0.00042698870521312927
15181,5,EGR4,4.059979,1.529035,4.907714300990879e-05,0.0005663615124361888
15183,5,LRRC75A,4.0103936,1.9637694,6.0617592728668216e-05,0.0006915916261316237
15187,5,HIST1H2BG,3.8070698,1.554947,0.00014062309650518927,0.0015346259662088046
15189,5,JMY,3.741214,1.1917453,0.00018313354099077988,0.001949110337329431
15191,5,SBSN,3.7079601,2.3066707,0.00020893553220355444,0.002208118677182828
15196,5,PHKG1,3.5545747,1.7422178,0.0003785908331167045,0.0038654765740593696
15198,5,LPL,3.5165575,1.7335544,0.00043718214565543334,0.004418767190315991
15202,5,PRELP,3.393307,1.3282391,0.0006905421345238205,0.0067749606162402195
15204,5,FAM167B,3.3682828,1.0795282,0.0007563795765584876,0.007372864998686617
15205,5,ENPEP,3.3648107,3.4968696,0.0007659620441506963,0.007442186054780313
15206,5,FAM107A,3.3303812,4.7277946,0.0008672716907721345,0.008372507476300221
15207,5,SRGAP3,3.290317,1.2534455,0.0010007456454923906,0.009599509185423823
18072,6,MUCL1,32.62177,4.6251383,2.015312461422981e-233,6.070121133806019e-230
18073,6,RP11-206M11.7,27.624207,2.8192787,5.698067145607749e-168,6.415459013417091e-165
18074,6,CD24,27.620064,3.239284,6.389899415754075e-168,6.415459013417091e-165
18075,6,TFF3,26.344063,2.7890248,6.002902340108395e-153,4.520185462101622e-150
18076,6,C6orf203,25.769278,2.5103135,1.960298160923535e-146,1.1808836121403374e-143
18077,6,AZGP1,25.621675,2.209727,8.749058963785472e-145,4.3920275998203075e-142
18078,6,APOD,25.490816,3.1661212,2.49223952992088e-143,1.0723750663030986e-140
18079,6,EGLN3,24.298267,2.181698,2.0448036822994237e-130,7.698685863857331e-128
18080,6,MT-ND4L,22.748941,2.5639265,1.4700513346369136e-114,4.427794619926384e-112
18081,6,MT-CO2,22.635946,1.7741051,1.918996833621322e-113,5.254562238970384e-111
18082,6,IGKV3-20,22.436495,1.8240464,1.733851241681784e-111,4.351966616621278e-109
18083,6,SCD,22.397772,2.0136392,4.1376633378535584e-111,9.586647672011476e-109
18084,6,IGKV4-1,21.76323,1.8486886,5.177001340429131e-105,1.0395418691581695e-102
18085,6,IGKV3-15,20.333406,1.7779639,6.512147112969289e-92,1.0896992835701943e-89
18086,6,TMC5,19.596268,1.7874846,1.6638684932991622e-85,2.637669422008988e-83
18087,6,MALAT1,19.241232,1.8008895,1.6718502184056357e-82,2.5178064289188873e-80
18088,6,FABP7,17.482573,1.9735345,1.9452480979839865e-68,2.5474292483164203e-66
18089,6,SFN,16.658348,1.4178301,2.6319699612617404e-62,3.170997409328145e-60
18090,6,IGKV3-11,16.132143,1.4495442,1.5166356451973893e-58,1.691891319753532e-56
18091,6,IGKV1-9,15.497623,1.367641,3.5996503144570313e-54,3.73867129211882e-52
18092,6,TDO2,15.257904,2.492909,1.4585860776321282e-52,1.4644204219426567e-50
18094,6,SLPI,13.502526,1.0608436,1.51104184415295e-41,1.3003594384539101e-39
18096,6,IGLV1-40,12.888281,1.4001114,5.239855615692446e-38,3.945611278616412e-36
18097,6,IGHV6-1,12.803036,1.7409097,1.576647364884662e-37,1.1582589909835615e-35
18098,6,IGFBP5,11.487777,1.2350565,1.5197227142096974e-30,9.536260031665851e-29
18101,6,TNIK,10.722911,1.9858499,7.946274815791916e-27,4.273960668779509e-25
18102,6,AKT1,10.592016,1.1843164,3.2452541595212464e-26,1.685294056634137e-24
18103,6,BATF,10.327879,1.3366979,5.271347858132939e-25,2.6462166247827357e-23
18105,6,FOXA1,9.297683,1.226205,1.4353960930593473e-20,6.089314129992612e-19
18106,6,CYP4Z1,9.187308,2.2430587,4.02795456829915e-20,1.6619450903721973e-18
18107,6,CCL28,9.106416,1.168659,8.514875961740931e-20,3.4345372047610658e-18
18108,6,ANXA2R,9.105942,1.5937543,8.552134474006637e-20,3.4345372047610658e-18
18110,6,IGHV4-39,8.816275,1.4990517,1.1833064793149993e-18,4.511543184426301e-17
18111,6,IGHV3-21,8.593406,1.4463425,8.442848505985907e-18,2.922972379313742e-16
18113,6,IGHV1-46,8.247537,1.3950732,1.6169303744601503e-16,5.23676805147739e-15
18116,6,HIST1H1E,7.762974,1.2260741,8.29606667865943e-15,2.4740349342695253e-13
18117,6,TSPAN1,7.7140484,1.674441,1.218880959465837e-14,3.5643392717583506e-13
18118,6,CRISP3,7.5010366,1.751962,6.33151638311059e-14,1.7180655266602791e-12
18119,6,SLC40A1,7.1225705,1.5884699,1.0593268628236802e-12,2.6589104256874372e-11
18120,6,CH17-224D4.2,6.9963946,1.4011546,2.626331752819059e-12,6.328408991592805e-11
18121,6,LDLRAD4,6.9038105,1.2889683,5.062575524200109e-12,1.1912873030383384e-10
18122,6,EGFL7,6.892363,1.1333282,5.487315085079344e-12,1.2812242663766657e-10
18123,6,CLEC11A,6.8007946,1.3603367,1.0404374041215396e-11,2.3740889857682404e-10
18125,6,IGLV2-23,6.51695,1.2295088,7.175135163137609e-11,1.5327310008064168e-09
18130,6,ERBB2,5.926751,1.0561534,3.089865251262024e-09,5.853254174088815e-08
18132,6,GPX3,5.80174,1.3417735,6.563029979003054e-09,1.2127513065495213e-07
18135,6,LTBP4,5.3959913,1.1315641,6.814620149823659e-08,1.1728934795010778e-06
18136,6,IGHV1-3,5.2889066,1.516816,1.2304971104988817e-07,2.0590318315681288e-06
18137,6,HPGD,5.2556057,1.5288516,1.47537931675312e-07,2.4551616033482855e-06
18138,6,IGKV1-8,5.155203,1.5242676,2.5335650584657387e-07,4.059094657499364e-06
18139,6,IGKV3D-11,5.146111,1.6208407,2.6594209630230377e-07,4.238188328373222e-06
18141,6,CYP4B1,4.8834696,1.9646715,1.0423528614007787e-06,1.5776717681101233e-05
18142,6,IGLV1-44,4.77126,1.0278076,1.830771237513325e-06,2.6768363919369586e-05
18143,6,TSPAN8,4.631409,1.6348861,3.6318529519318163e-06,5.135746991182455e-05
18148,6,AP000769.1,4.426345,1.0858623,9.58432389188671e-06,0.0001277344405414282
18149,6,NDUFA4L2,4.4234543,1.2752659,9.713523597137227e-06,0.00012888604878668426
18150,6,IGHV3-23,4.3243103,1.0132245,1.5300977773093346e-05,0.00019864890108860843
18152,6,IGHV1-18,4.2617507,1.0472617,2.0283179716450247e-05,0.0002576591818588248
18153,6,RASL11A,4.1727815,1.1831357,3.009032175039383e-05,0.00037763353796744256
18156,6,JAKMIP1,4.0085464,1.7358617,6.109370598507738e-05,0.0007273290214508027
18161,6,NPW,3.502787,1.2406985,0.0004604170774074425,0.004848867962067192
18162,6,IGLV4-69,3.4455416,1.5829872,0.0005699159711356783,0.005939747076334475
18163,6,CYP4X1,3.394362,1.53943,0.0006878870644679289,0.007095602185539048
21084,7,CRABP1,34.46036,5.6371307,3.1501021609182575e-260,9.488107708685792e-257
21085,7,UCHL1,31.87433,4.5910816,6.058461424063584e-223,9.124042904639759e-220
21086,7,APOE,31.258917,4.3547134,1.68901613399965e-214,1.6957721985356485e-211
21087,7,FRZB,28.721703,6.114272,2.0444990619649026e-181,1.5395077936595718e-178
21088,7,MDK,27.450823,2.4995399,6.792373202257093e-166,4.091725617039673e-163
21089,7,CYP1B1,27.174313,5.7522106,1.3069959789748826e-162,6.561119814453911e-160
21090,7,TTYH1,25.257587,5.1943345,9.347806342654875e-141,4.022227529153783e-138
21091,7,PCSK1N,23.380642,4.0516953,6.726657693294588e-121,2.5325866215254125e-118
21092,7,CHI3L2,22.290314,4.8803897,4.587726188090732e-110,1.5353590309476983e-107
21093,7,CENPW,21.95491,2.9632297,7.773558711785412e-107,2.1285417127179694e-104
21094,7,GABRP,21.786081,2.9687078,3.1443642482446088e-105,7.892354263093968e-103
21095,7,NRN1,21.19307,5.497608,1.1064465862718662e-99,2.563551629116047e-97
21096,7,TP53,20.582449,3.0137546,3.9425117979688007e-94,7.916563690321352e-92
21097,7,NREP,20.012453,2.8475108,4.2900683300728226e-89,8.076053631362088e-87
21098,7,MGP,18.828821,2.6811557,4.3840571263853613e-79,7.335988924818171e-77
21099,7,MFAP2,18.34939,2.2455451,3.3383520560519363e-75,5.2921665225412803e-73
21100,7,CRYAB,18.25405,1.700434,1.921270018231307e-74,2.893432647456348e-72
21101,7,VIM,18.24298,2.1616123,2.3527694773984505e-74,3.3745436504400633e-72
21102,7,CSRP2,18.130783,1.7886833,1.8214556063562567e-73,2.4937383119750205e-71
21103,7,CYYR1,17.73444,4.2542157,2.273518176427637e-70,2.8532653114166845e-68
21104,7,CDK4,16.950768,1.2707509,1.8995762848138638e-64,2.2886095079437435e-62
21105,7,MT-ND4L,16.797356,1.7535919,2.551728484020784e-63,2.846594886618741e-61
21107,7,ACTA2,16.483898,2.4288955,4.7894574479411714e-61,4.808615277732936e-59
21108,7,COL4A2,14.749271,2.792507,3.1100249161485868e-49,2.8386045598301646e-47
21109,7,DIRAS3,14.436785,4.138156,3.0368275008307487e-47,2.6134069807149186e-45
21110,7,APOC1,14.254017,2.8407912,4.232200793037086e-46,3.540941330174362e-44
21111,7,GPM6B,14.064834,1.8335742,6.246948380912384e-45,5.085353654948135e-43
21112,7,MT1E,13.588595,2.1778574,4.679779900557526e-42,3.709341331705071e-40
21113,7,PYDC1,13.543071,4.6136866,8.707199677104854e-42,6.724637289087133e-40
21114,7,KRT15,12.780422,1.6948802,2.109216884319263e-37,1.4774328501324698e-35
21115,7,PRPSAP2,12.4600115,1.508113,1.2335278917398598e-35,8.076926108522733e-34
21116,7,INSR,12.4302025,2.190759,1.7917910104834259e-35,1.1243488590783497e-33
21117,7,TAGLN,11.926209,2.349154,8.641992945596124e-33,5.103859363163829e-31
21118,7,MPZ,11.922194,4.090022,9.068866040386678e-33,5.252966252623976e-31
21119,7,CLU,11.558859,1.5052682,6.658790405892493e-31,3.6465957640996706e-29
21120,7,CISH,11.437916,2.1122334,2.7029962102930282e-30,1.453825818821893e-28
21121,7,RSPO3,11.334844,3.9740286,8.818950164249342e-30,4.502148795715088e-28
21122,7,PXDNL,10.304217,6.3032103,6.743843522718234e-25,3.0776449530950487e-23
21124,7,MLLT4,9.888703,1.5199006,4.6602393622114815e-23,1.9495334665251364e-21
21126,7,BCL2,9.649941,2.3742764,4.918363864250245e-22,2.0019070215029377e-20
21127,7,AP3M2,9.567254,1.703603,1.097822708557741e-21,4.3508447344419953e-20
21128,7,NAF1,9.298245,1.6764642,1.427821584925618e-20,5.244632455848733e-19
21129,7,COL4A1,9.247575,2.3880894,2.296441585940554e-20,8.333592839581867e-19
21130,7,MAGEH1,9.194288,1.8651114,3.7748517173033424e-20,1.3068796979905365e-18
21132,7,SATB1,8.519066,1.5413498,1.6084519434315404e-17,5.099639214332421e-16
21133,7,ZNF10,8.413762,1.8266377,3.97064258846846e-17,1.2203648445374493e-15
21136,7,LXN,7.774934,1.0887791,7.548692449564262e-15,2.0859322622098676e-13
21138,7,UBD,7.7115393,1.9131889,1.2430915529547796e-14,3.31344403318566e-13
21139,7,TAF4B,7.5732346,1.6804684,3.6404361678069984e-14,9.452580808133343e-13
21141,7,GADD45G,7.110035,2.4310393,1.160136745375714e-12,2.7954655016573203e-11
21142,7,TUBB4A,6.834064,3.9341621,8.254207003650717e-12,1.8416052959256267e-10
21143,7,PRR27,6.65582,3.4890337,2.8172520608324683e-11,6.148958845816953e-10
21145,7,PTN,6.4296355,1.5637352,1.2791034979405117e-10,2.6208569631270894e-09
21148,7,SPON2,6.289892,1.3815662,3.1768618259636656e-10,6.173359883743587e-09
21149,7,PLA2G7,5.8376465,1.0092348,5.294328885297156e-09,9.54881353444014e-08
21150,7,SEPT4,5.831808,2.1449451,5.482999045447239e-09,9.830234002908979e-08
21151,7,RIC3,5.805599,1.658258,6.4136126735195615e-09,1.1363412572141718e-07
21154,7,COL22A1,5.5701456,4.3834176,2.5452667863317962e-08,4.380767748817926e-07
21156,7,APBA2,5.475973,2.2440798,4.3511362549542834e-08,7.280901333290168e-07
21158,7,CACNA1C-AS1,5.2322035,5.869278,1.6750112702281454e-07,2.627673930170403e-06
21159,7,C10orf10,5.1161227,1.183925,3.11880019621104e-07,4.744356662114976e-06
21161,7,FAAH2,4.9942265,1.4164866,5.907204255391192e-07,8.637135542348675e-06
21163,7,ACTG2,4.8964615,1.3947622,9.7577645973396e-07,1.3798303740463322e-05
21164,7,DAPP1,4.835106,1.3205495,1.3307480706108053e-06,1.8575927814367776e-05
21165,7,ITGBL1,4.7848964,3.294665,1.7107546865289921e-06,2.3636665668923505e-05
21168,7,ATP8A1,4.3790445,1.4720773,1.1920072090413833e-05,0.00015343272280481394
21169,7,RP11-25K19.1,4.3040113,3.4746182,1.677330398911298e-05,0.0002131695848742966
21170,7,CD8A,4.2802954,2.3961687,1.8664556336744525e-05,0.0002362085869171198
21173,7,KLRG1,4.1631837,3.553907,3.138407344952198e-05,0.00038270781064761217
21174,7,C2orf82,4.0068245,2.256965,6.154051786721418e-05,0.0007297639362836579
21175,7,SYTL3,3.979962,1.7271677,6.892622173046646e-05,0.0008078045908644553
21176,7,MANEA-AS1,3.8725893,2.28649,0.00010768513857239291,0.0012193520202257422
21179,7,MT1G,3.6770754,1.3266493,0.0002359234219565424,0.002510958823085179
21180,7,APOLD1,3.6724443,2.254546,0.00024024146031728966,0.0025479129523791424
21185,7,RP11-290D2.6,3.4151514,1.153461,0.0006374660190334804,0.0062542268707779895
21186,7,CCDC74A,3.2865932,1.0103287,0.0010140722350160806,0.009789697345732162
24096,8,DLK1,22.26121,6.4518914,8.784573447708171e-110,2.6459135224497017e-106
24097,8,CD24,18.29638,4.295079,8.843328150836476e-75,1.3318052195159733e-71
24098,8,FOS,16.343815,2.8091784,4.814401046197639e-60,4.83365865038243e-57
24099,8,C6orf203,16.274904,2.7919073,1.487538198287673e-59,1.1201162633106177e-56
24100,8,RP11-206M11.7,15.668147,3.0308056,2.4975482132794147e-55,1.5045230436795194e-52
24101,8,BAMBI,15.406856,2.7724936,1.4720246609766777e-53,7.389563798102922e-51
24102,8,FABP7,15.229228,2.8734312,2.262460732267614e-52,9.735045322271505e-50
24103,8,MT-CO2,15.042678,2.1263254,3.85629346600089e-51,1.4518944899493352e-48
24104,8,MUCL1,14.806754,4.0090137,1.324859499813119e-49,4.433863126041239e-47
24105,8,TMC5,14.729071,2.6556509,4.194369042687334e-49,1.263343955657425e-46
24106,8,LINC01285,14.4251,2.887692,3.5974399618468507e-47,9.85044469552974e-45
24107,8,TFF3,13.297865,2.3503933,2.3817308230947414e-40,5.978144365967801e-38
24108,8,APOD,12.794874,2.6430852,1.7513554918220108e-37,4.057755954898382e-35
24109,8,ZFP36,11.775501,1.8461782,5.220565157926952e-32,1.1231673039768556e-29
24110,8,MT-ND4L,11.521717,2.5876524,1.0254684015833688e-30,1.9304442659806918e-28
24111,8,FOXA1,11.003314,2.4567306,3.6834277252317825e-28,6.526167240234193e-26
24112,8,AZGP1,10.596981,1.7401159,3.0775593587317935e-26,4.878741467631665e-24
24113,8,IGKV3-15,10.218078,1.5963964,1.6457211536940885e-24,2.3604343404412354e-22
24114,8,EGLN3,10.0282,1.5716801,1.1458657997179995e-23,1.5687944494320977e-21
24115,8,IGFBP5,9.981136,1.8216779,1.843439572187888e-23,2.4141043440999643e-21
24116,8,SCD,9.181849,1.4414058,4.237547873373114e-20,5.105397677839928e-18
24117,8,MALAT1,9.083252,1.7506679,1.0537824319710695e-19,1.1755528463321708e-17
24118,8,ANXA2R,8.984353,2.3927379,2.6026020014377867e-19,2.799656152975219e-17
24119,8,IGKV3-20,8.886115,1.2490507,6.3283064239250825e-19,6.572709982366327e-17
24120,8,JUNB,8.447608,1.1622573,2.973308654178612e-17,2.9852018887953263e-15
24121,8,RND1,8.436609,2.28973,3.266772471514948e-17,3.174038285226782e-15
24123,8,PDLIM3,8.3251705,1.9769142,8.420718091517664e-17,7.685819058076121e-15
24124,8,HIST1H4C,8.0094185,1.3101436,1.1525226377741131e-15,9.918280528501796e-14
24125,8,IGKV4-1,7.9257812,1.2083819,2.267162168277839e-15,1.896859014125792e-13
24126,8,EDN1,7.9048963,1.7966106,2.6815702833710782e-15,2.1829431604091048e-13
24127,8,TDO2,7.8636894,2.014049,3.729813212226872e-15,2.956367735586142e-13
24128,8,SLPI,7.6746917,1.1840554,1.658169561691222e-14,1.189144457098562e-12
24129,8,SFN,7.2961326,1.1519434,2.9615756698234707e-13,2.0744804459321615e-11
24130,8,IGKV1-9,7.043778,1.0591894,1.8709643348110087e-12,1.280760131011536e-10
24131,8,AKT1,6.921258,1.3277156,4.4765090716142e-12,2.9311402877612977e-10
24132,8,IGKV3-11,6.749598,1.0156341,1.482554788493958e-11,9.500968133922982e-10
24133,8,BATF,6.704335,1.3651946,2.0232536237660294e-11,1.2695916489131834e-09
24134,8,DNAJA4,6.504613,1.8933098,7.789368576949378e-11,4.6003094419159854e-09
24135,8,TSKU,6.3601904,1.3885674,2.0150391531783536e-10,1.1671726787256157e-08
24136,8,DEFB1,6.1025147,1.0291661,1.044124524863437e-09,5.718005579797585e-08
24137,8,DUSP10,6.091103,2.1213007,1.1213546694738705e-09,6.031286186527317e-08
24140,8,PEG10,5.532909,1.3339524,3.149629570002951e-08,1.5058228991823632e-06
24141,8,IL20,5.164084,2.9630947,2.416190296860146e-07,1.0862037573347403e-05
24142,8,IGHV6-1,5.025876,1.0801361,5.011391131980015e-07,2.125959167538564e-05
24143,8,HIST1H1E,4.8539,1.2968413,1.2105678936655227e-06,4.927338507730479e-05
24150,8,CLEC11A,4.231002,1.4633048,2.3265267186628692e-05,0.0007299477579804753
24151,8,TNIK,4.1106267,1.3304826,3.9458643064812874e-05,0.0011538779894292852
24152,8,TSPAN8,3.9593296,1.932074,7.51604471219421e-05,0.002115731464778407
24154,8,RASL11A,3.874084,1.7275941,0.000107026506426029,0.0029041787149117057
24156,8,ERBB2,3.7148533,1.0536585,0.00020332154821332672,0.005325256549726435
24157,8,TFF1,3.577663,1.9414176,0.00034668014126079926,0.00848943565428884
27108,9,SCGB1B2P,20.682364,11.048241,4.993297415237282e-95,1.5039811814694694e-91
27109,9,MUCL1,16.580069,5.3080053,9.71173343894041e-62,1.4625870559044258e-58
27110,9,TFF3,15.091071,3.4361725,1.8540791717089664e-51,1.8614954883958024e-48
27111,9,RP11-206M11.7,14.18476,2.9971757,1.1385476699301126e-45,8.573263954573748e-43
27112,9,AZGP1,14.122405,2.6617446,2.76393986164209e-45,1.664997372653195e-42
27113,9,SOD3,13.060936,3.6450572,5.504689694130382e-39,2.7633542264534516e-36
27114,9,TMC5,12.940244,2.5344841,2.667823094839301e-38,1.1479261659508534e-35
27115,9,MT-CO2,12.414883,1.9991422,2.1700474443363085e-35,8.170228627926202e-33
27116,9,SCD,11.992537,2.4762287,3.8881414907535246e-33,1.3012313522388463e-30
27117,9,CRISP3,10.885347,3.712917,1.3538142210994032e-27,4.0776884339514026e-25
27118,9,CD24,9.854358,2.692101,6.563501194310179e-23,1.520712738250943e-20
27119,9,IGKV3-15,9.654385,1.65462,4.70979182603517e-22,9.457261986678623e-20
27120,9,MT-ND4L,9.536268,2.4591131,1.480649861820954e-21,2.787323364877946e-19
27121,9,IGKV3-20,9.305631,1.4961306,1.3319899776142304e-20,2.3599728309259188e-18
27122,9,FOXA1,9.270859,2.3049839,1.8465374119124338e-20,3.089872602600139e-18
27123,9,EGLN3,9.25039,1.6153711,2.2367417058636794e-20,3.5458242200323176e-18
27124,9,LINC01285,9.208304,2.0618916,3.313166617517674e-20,4.989628925981616e-18
27125,9,APOD,9.171018,2.4725316,4.685751591046999e-20,6.7207065677302676e-18
27126,9,IGFBP5,8.608078,1.8727778,7.429556403353842e-18,1.0171738130409896e-15
27127,9,BATF,8.422915,1.9806417,3.672291792722193e-17,4.809105599860541e-15
27128,9,HILPDA,8.0880375,1.5204864,6.063376450876258e-16,7.305155948015716e-14
27129,9,ZG16B,8.026817,1.3175485,1.0003380207878628e-15,1.158853122543478e-13
27130,9,IGKV1-9,7.54644,1.4537119,4.4731660378920034e-14,4.990065224492857e-12
27131,9,C6orf203,7.5277967,1.4787319,5.1603692974488674e-14,5.551082972827138e-12
27132,9,LTF,7.497777,2.3496778,6.490927741978835e-14,6.741611847875949e-12
27133,9,MALAT1,7.4137735,1.6462209,1.227553276090134e-13,1.1927066024462851e-11
27134,9,IGKV4-1,7.067826,1.2667067,1.5737970898846684e-12,1.436447525676552e-10
27135,9,RCAN1,6.9821057,2.251582,2.9078827558719277e-12,2.5760420178488957e-10
27136,9,EDN1,6.8152337,1.5619947,9.411052308384142e-12,7.873913764681399e-10
27137,9,CYP4Z1,6.6999383,2.5505555,2.0850735793047427e-11,1.697362600234023e-09
27138,9,PCSK1N,6.4456596,2.8485465,1.1509855376342809e-10,9.123074840406458e-09
27139,9,SFN,6.4160233,1.0535628,1.3987996994994584e-10,1.08030376792112e-08
27140,9,LDLRAD4,6.3212724,2.0199394,2.5941792310754743e-10,1.953416960999832e-08
27141,9,CCL28,6.294641,1.7779123,3.081117250501862e-10,2.2634939411003922e-08
27142,9,FABP7,6.2519574,1.8741236,4.053401287899141e-10,2.9068677807505268e-08
27143,9,AKT1,6.151672,1.38345,7.667043210506756e-10,5.3704963139642674e-08
27144,9,SLPI,5.852195,1.0014446,4.851276947422318e-09,3.320919583099096e-07
27145,9,SERHL2,5.4800143,2.357752,4.252911972177668e-08,2.614238951061048e-06
27147,9,IGHG1,5.3943553,1.1001736,6.876997944072239e-08,4.061474079910899e-06
27148,9,PSORS1C2,5.3388386,2.971682,9.354376557966908e-08,5.316109847659683e-06
27149,9,ANKRD30A,5.2223473,5.0992117,1.7666906684340257e-07,9.66901658742831e-06
27150,9,SCGB2A2,5.2196336,2.4858685,1.7927732378660017e-07,9.66901658742831e-06
27151,9,BAMBI,5.2159233,1.0678288,1.8290372919470196e-07,9.66901658742831e-06
27153,9,TDO2,5.09333,1.7561795,3.5182849912027323e-07,1.7961143039834964e-05
27154,9,SPTSSB,4.9967546,1.6775213,5.83031424746516e-07,2.8324042763492036e-05
27156,9,SEMA3C,4.921169,1.3963594,8.60289089175362e-07,4.0487355259315476e-05
27157,9,VWA1,4.7574553,1.6785688,1.9604860746569475e-06,8.81340904009959e-05
27158,9,CYP4B1,4.6895504,3.111741,2.7380570285707317e-06,0.0001212798201478683
27159,9,ERBB2,4.6809955,1.2161168,2.854852811079249e-06,0.00012462053140537243
27162,9,IGHV6-1,4.588805,1.323418,4.457904426958977e-06,0.0001814487585675735
27163,9,IGLV1-40,4.56777,1.0933323,4.929409875270655e-06,0.00019796510059086952
27164,9,HPGD,4.5487275,1.9187317,5.397123949603261e-06,0.0002138965438974345
27165,9,PDLIM3,4.5210385,1.238085,6.153704180261152e-06,0.00024071372715515048
27166,9,DNAJA4,4.415509,1.51799,1.007724634939461e-05,0.0003850833775079275
27169,9,GPX3,3.9299653,1.5920783,8.495817438026818e-05,0.002718461494580942
27170,9,RASL11A,3.9184816,2.3049347,8.910853018045744e-05,0.002795780134411852
27171,9,SCGB2B2,3.8900716,4.1353803,0.00010021460906724588,0.0031118185825829343
27172,9,CLEC11A,3.8383574,1.425709,0.00012386011604882864,0.0038068027503986926
27173,9,CX3CL1,3.7798052,1.5344436,0.00015695117516564266,0.00477512060200925
27176,9,TIAM1,3.742058,1.8701038,0.00018251930900877066,0.005286039987830935
27177,9,SLC40A1,3.73013,1.1866945,0.00019138106248668286,0.005489902478189417
27178,9,CH17-224D4.2,3.7206547,1.5119078,0.00019870686684965121,0.005646274367463674
27179,9,SCGB1D2,3.68809,2.1037421,0.00022594373311916183,0.006360210506120704
27180,9,PIP,3.5892456,2.369139,0.0003316362678318669,0.008998994943329576
27181,9,EGFL7,3.581549,1.2054399,0.0003415630155323999,0.009185605381996325
30120,10,IGKC,18.943703,5.391948,4.977099351955018e-80,1.4991023248088516e-76
30121,10,IGHA1,15.444841,6.726501,8.172795352061805e-54,1.230822980020508e-50
30122,10,IGLC3,14.179578,6.774451,1.2258102417322035e-45,1.2307134826991324e-42
30123,10,MDK,14.153945,3.3019288,1.7656835383726242e-45,1.3295597043945861e-42
30124,10,CDKN2A,13.700162,4.213287,1.0129793919390098e-42,4.964456643819645e-40
30125,10,CSN3,13.374514,12.405429,8.520876818827709e-41,3.208110122288633e-38
30126,10,IGLC2,12.916822,5.606108,3.617777229309402e-38,1.2107494460755465e-35
30127,10,CLU,12.878784,4.4913516,5.926180970853332e-38,1.7849657084210236e-35
30128,10,RP11-10A14.5,11.517551,5.9082875,1.076258461918215e-30,2.946991352088785e-28
30129,10,ODAM,11.416238,8.271643,3.469280300589292e-30,8.707893554479124e-28
30130,10,H3F3C,11.043794,6.38066,2.349025393340139e-28,5.442511142108076e-26
30131,10,CENPW,10.808143,3.2342257,3.1498172055983136e-27,6.776606730901514e-25
30132,10,MT-CO2,10.40886,1.8613999,2.2590964585397746e-25,4.536265688747867e-23
30133,10,PRR27,10.27261,7.1379795,9.363633878579185e-25,1.6590156024870886e-22
30134,10,FTH1,9.784748,1.0672117,1.3092044284197128e-22,2.1907354102223195e-20
30135,10,FABP7,9.770629,3.3636808,1.5051533795261933e-22,2.3860641995436287e-20
30136,10,FDCSP,9.383206,3.5196114,6.399655657952143e-21,9.637881420875928e-19
30137,10,HIGD1A,9.099192,4.023234,9.100644660378874e-20,1.3052924627171985e-17
30138,10,MMP7,8.57552,3.3931067,9.864089052577131e-18,1.2917667924505355e-15
30139,10,RARRES1,8.281608,2.2769966,1.215232517398912e-16,1.407800131694432e-14
30140,10,CRISP3,8.250828,4.2454987,1.573011022703815e-16,1.7547811853273668e-14
30141,10,MAGEA4,8.162496,6.9958105,3.281713416380297e-16,3.530186003620519e-14
